"Protein","Missing_Rate_Percent"
"SLC20A1",65.7718120805369
"SLC22A5",97.9865771812081
"SLC23A2",96.6442953020134
"SLC25A17",79.8657718120805
"SLC25A23",95.9731543624161
"SLC25A25",50.3355704697987
"SLC25A26",61.0738255033557
"SLC25A28",83.8926174496644
"SLC25A29",72.4832214765101
"SLC25A30",89.9328859060403
"SLC25A32",67.1140939597315
"SLC25A35",55.7046979865772
"SLC25A36",68.4563758389262
"SLC25A42",83.2214765100671
"SLC25A44",96.6442953020134
"SLC25A51",64.4295302013423
"SLC26A11",95.9731543624161
"SLC26A3",96.6442953020134
"SLC26A6",59.0604026845638
"SLC26A9",95.9731543624161
"SLC28A2",96.6442953020134
"SLC28A3",92.6174496644295
"SLC29A1",74.496644295302
"SLC29A3",79.1946308724832
"SLC2A10",77.8523489932886
"SLC2A2",59.7315436241611
"SLC2A4",96.6442953020134
"SLC30A8",58.3892617449664
"SLC31A1",51.6778523489933
"SLC34A2",63.758389261745
"SLC35B1",76.510067114094
"SLC35C2",86.5771812080537
"SLC35E2B",92.6174496644295
"SLC36A1",62.4161073825503
"SLC37A2",86.5771812080537
"SLC38A3",90.6040268456376
"SLC38A7",87.248322147651
"SLC38A9",60.4026845637584
"SLC39A5",85.2348993288591
"SLC39A8",91.9463087248322
"SLC40A1",91.9463087248322
"SLC41A1",81.8791946308725
"SLC41A3",63.758389261745
"SLC43A3",69.7986577181208
"SLC44A3",81.8791946308725
"SLC45A4",95.9731543624161
"SLC49A4",85.9060402684564
"SLC51A",83.8926174496644
"SLC51B",91.9463087248322
"SLC52A2",63.0872483221477
"SLC5A3",78.5234899328859
"SLC5A6",57.0469798657718
"SLC66A3",77.1812080536913
"SLC6A19",55.0335570469799
"SLC6A6",73.1543624161074
"SLC7A14",90.6040268456376
"SLC7A5",57.7181208053691
"SLC7A6",92.6174496644295
"SLC7A8",63.758389261745
"SLC8A2",95.9731543624161
"SLC8B1",76.510067114094
"SLC9A3",91.2751677852349
"SLC9A8",54.3624161073826
"SLC9B2",96.6442953020134
"SLCO3A1",89.261744966443
"SLCO4A1",71.8120805369127
"SLF2",82.5503355704698
"SLFN13",55.0335570469799
"SLITRK4",58.3892617449664
"SLITRK5",95.9731543624161
"SLX4",86.5771812080537
"SMAGP",94.6308724832215
"SMDT1",58.3892617449664
"SMIM13",88.5906040268456
"SMIM19",89.261744966443
"SMIM26",95.3020134228188
"SMIM29",92.6174496644295
"SMIM8",76.510067114094
"SMPX",50.3355704697987
"SMURF1",75.1677852348993
"SMYD1",92.6174496644295
"SMYD4",61.744966442953
"SNAI1",91.9463087248322
"SNAI2",78.5234899328859
"SNAP25",63.758389261745
"SNAPC2",69.1275167785235
"SNAPC3",73.8255033557047
"SNAPC4",69.7986577181208
"SNAPC5",75.1677852348993
"SNCAIP",90.6040268456376
"SNCB",93.9597315436242
"SNPH",70.4697986577181
"SNRNP48",61.744966442953
"SNRPB",96.6442953020134
"SNX10",81.2080536912752
"SNX19",62.4161073825503
"SNX20",83.2214765100671
"SNX25",63.0872483221477
"SOCS6",80.5369127516778
"SOWAHA",91.2751677852349
"SOWAHB",71.1409395973154
"SOWAHD",89.9328859060403
"SOX1",93.9597315436242
"SOX13",61.0738255033557
"SOX6",88.5906040268456
"SP140",67.7852348993289
"SP6",82.5503355704698
"SPA17",92.6174496644295
"SPAG5",79.1946308724832
"SPATA13",92.6174496644295
"SPATA18",68.4563758389262
"SPATA2",69.1275167785235
"SPATA21",92.6174496644295
"SPATA2L",78.5234899328859
"SPATA6",96.6442953020134
"SPC24",58.3892617449664
"SPDEF",85.2348993288591
"SPDL1",72.4832214765101
"SPEG",89.9328859060403
"SPHK1",80.5369127516778
"SPHK2",71.8120805369127
"SPIN2A",91.9463087248322
"SPIN3",97.9865771812081
"SPINDOC",75.8389261744966
"SPIRE1",88.5906040268456
"SPNS2",65.7718120805369
"SPOCK1",77.8523489932886
"SPOCK3",96.6442953020134
"SPOP",92.6174496644295
"SPRED1",80.5369127516778
"SPRED2",95.3020134228188
"SPRR2A",95.9731543624161
"SPRR2D",87.248322147651
"SPRTN",72.4832214765101
"SPRY1",72.4832214765101
"SPRY2",91.9463087248322
"SPRY3",96.6442953020134
"SPSB4",78.5234899328859
"SPTLC3",85.9060402684564
"SRCAP",84.5637583892617
"SREBF1",71.1409395973154
"SREBF2",81.8791946308725
"SRGAP3",61.0738255033557
"SRMS",96.6442953020134
"SRSF12",89.9328859060403
"SS18L1",56.3758389261745
"SS18L2",88.5906040268456
"SSBP2",53.0201342281879
"SSPN",58.3892617449664
"SSX2IP",85.9060402684564
"ST3GAL2",93.9597315436242
"ST8SIA3",84.5637583892617
"STAB2",75.1677852348993
"STAP1",75.8389261744966
"STARD3NL",92.6174496644295
"STARD4",96.6442953020134
"STC2",50.3355704697987
"STEAP1",91.9463087248322
"STK16",61.0738255033557
"STK17A",51.6778523489933
"STK19",83.8926174496644
"STK35",62.4161073825503
"STMN2",53.0201342281879
"STMN3",84.5637583892617
"STOML1",91.2751677852349
"STOML3",97.9865771812081
"STOX2",95.9731543624161
"STRA6",59.0604026845638
"STRIP2",77.8523489932886
"STYX",79.1946308724832
"SULT1C4",95.9731543624161
"SUMO4",72.4832214765101
"SUPT3H",65.7718120805369
"SUSD5",85.2348993288591
"SUV39H1",96.6442953020134
"SUV39H2",87.248322147651
"SV2A",81.2080536912752
"SWI5",95.9731543624161
"SWSAP1",96.6442953020134
"SYBU",89.261744966443
"SYCE1",73.1543624161074
"SYT1",75.1677852348993
"SYT13",56.3758389261745
"SYT17",80.5369127516778
"SYT5",80.5369127516778
"SYT8",81.8791946308725
"TAC1",90.6040268456376
"TAC3",95.9731543624161
"TAF13",95.9731543624161
"TAF1C",73.1543624161074
"TAF9",69.7986577181208
"TAF9B",69.7986577181208
"TAZ",83.8926174496644
"TBC1D12",83.2214765100671
"TBC1D16",51.6778523489933
"TBC1D25",51.006711409396
"TBC1D31",63.0872483221477
"TBC1D32",84.5637583892617
"TBCCD1",96.6442953020134
"TBKBP1",90.6040268456376
"TBP",70.4697986577181
"TBPL1",53.0201342281879
"TBX15",95.3020134228188
"TBX2",69.1275167785235
"TCAF2",92.6174496644295
"TCEA2",65.7718120805369
"TCEAL2",86.5771812080537
"TCEAL6",85.9060402684564
"TCEAL7",66.4429530201342
"TCEAL8",74.496644295302
"TCEAL9",55.7046979865772
"TCEANC2",81.8791946308725
"TCF7",72.4832214765101
"TCHP",59.7315436241611
"TCIM",93.9597315436242
"TCP11L2",65.1006711409396
"TCTN1",79.8657718120805
"TCTN2",95.9731543624161
"TCTN3",73.8255033557047
"TEAD4",96.6442953020134
"TEC",63.0872483221477
"TEF",71.1409395973154
"TEK",95.9731543624161
"TENM2",75.1677852348993
"TENT2",63.0872483221477
"TENT4A",65.1006711409396
"TEPSIN",61.0738255033557
"TESK1",89.9328859060403
"TESK2",91.2751677852349
"TEX30",59.7315436241611
"TFAP2C",91.2751677852349
"TFEC",84.5637583892617
"TFPI2",73.8255033557047
"TFPT",90.6040268456376
"TGDS",96.6442953020134
"TGFBR1",53.0201342281879
"TGFBR3",51.006711409396
"TGIF1",79.1946308724832
"TGM1",95.3020134228188
"THAP10",96.6442953020134
"THAP12",51.6778523489933
"THAP9",81.8791946308725
"THNSL2",52.3489932885906
"THRA",96.6442953020134
"THRB",93.9597315436242
"THUMPD2",60.4026845637584
"TIAM2",92.6174496644295
"TICAM1",61.744966442953
"TICAM2",93.9597315436242
"TIE1",63.758389261745
"TIFAB",95.9731543624161
"TIGD2",86.5771812080537
"TIMELESS",65.1006711409396
"TIMM17A",55.7046979865772
"TINAG",59.0604026845638
"TINF2",51.6778523489933
"TIPIN",75.1677852348993
"TIRAP",92.6174496644295
"TKTL1",91.9463087248322
"TLCD4",61.0738255033557
"TLE2",77.1812080536913
"TLE4",64.4295302013423
"TLR1",57.7181208053691
"TLR5",90.6040268456376
"TLR8",56.3758389261745
"TM2D1",92.6174496644295
"TM2D2",96.6442953020134
"TM2D3",53.6912751677852
"TM4SF18",96.6442953020134
"TM4SF20",93.9597315436242
"TM4SF5",85.9060402684564
"TM6SF1",83.8926174496644
"TM6SF2",95.3020134228188
"TM7SF3",55.0335570469799
"TMA7",65.1006711409396
"TMC6",77.1812080536913
"TMC7",90.6040268456376
"TMCO6",87.248322147651
"TMEM101",87.248322147651
"TMEM104",96.6442953020134
"TMEM106A",75.8389261744966
"TMEM126B",65.7718120805369
"TMEM127",76.510067114094
"TMEM131L",74.496644295302
"TMEM141",85.2348993288591
"TMEM143",93.9597315436242
"TMEM154",78.5234899328859
"TMEM161B",91.2751677852349
"TMEM163",65.1006711409396
"TMEM17",89.261744966443
"TMEM175",83.8926174496644
"TMEM176B",69.1275167785235
"TMEM184B",61.0738255033557
"TMEM185B",92.6174496644295
"TMEM186",96.6442953020134
"TMEM204",84.5637583892617
"TMEM219",71.8120805369127
"TMEM229A",81.8791946308725
"TMEM231",83.2214765100671
"TMEM237",85.9060402684564
"TMEM243",67.7852348993289
"TMEM254",76.510067114094
"TMEM259",81.8791946308725
"TMEM26",95.9731543624161
"TMEM260",83.8926174496644
"TMEM267",94.6308724832215
"TMEM35A",81.8791946308725
"TMEM38B",72.4832214765101
"TMEM40",93.9597315436242
"TMEM44",95.9731543624161
"TMEM45A",96.6442953020134
"TMEM50A",89.261744966443
"TMEM64",95.9731543624161
"TMEM67",91.2751677852349
"TMEM72",93.9597315436242
"TMEM86A",90.6040268456376
"TMEM88",96.6442953020134
"TMEM9",73.8255033557047
"TMEM94",88.5906040268456
"TMPRSS13",89.261744966443
"TMTC2",81.2080536912752
"TMTC4",70.4697986577181
"TNFRSF10A",83.8926174496644
"TNFRSF10C",58.3892617449664
"TNFRSF11B",63.0872483221477
"TNFRSF14",61.0738255033557
"TNFRSF18",96.6442953020134
"TNFSF13B",74.496644295302
"TNFSF4",63.758389261745
"TNK1",50.3355704697987
"TNKS",56.3758389261745
"TNKS2",85.9060402684564
"TNR",92.6174496644295
"TOB1",85.2348993288591
"TOB2",85.9060402684564
"TOGARAM1",67.1140939597315
"TOMM40L",96.6442953020134
"TOMM7",65.7718120805369
"TOPORS",81.8791946308725
"TOX",78.5234899328859
"TOX2",93.9597315436242
"TP53I13",96.6442953020134
"TP63",79.1946308724832
"TPGS1",90.6040268456376
"TPGS2",71.1409395973154
"TPRX1",84.5637583892617
"TPSAB1",95.3020134228188
"TRAC",85.9060402684564
"TRAF3IP2",69.1275167785235
"TRAJ61",75.8389261744966
"TRAK1",67.1140939597315
"TRAK2",74.496644295302
"TRBV3.1",87.248322147651
"TRDMT1",79.8657718120805
"TREH",81.8791946308725
"TREM1",71.8120805369127
"TREM2",57.0469798657718
"TREML1",82.5503355704698
"TRIM13",65.7718120805369
"TRIM15",75.8389261744966
"TRIM37",65.1006711409396
"TRIM44",82.5503355704698
"TRIM58",79.8657718120805
"TRIM62",81.8791946308725
"TRIM66",97.9865771812081
"TRIM68",53.0201342281879
"TRIM72",93.9597315436242
"TRIM8",83.8926174496644
"TRIM9",85.9060402684564
"TRIQK",71.1409395973154
"TRMT10B",95.9731543624161
"TRMT2B",80.5369127516778
"TRPC4AP",72.4832214765101
"TRPM2",89.261744966443
"TRPM7",53.0201342281879
"TRUB2",70.4697986577181
"TSEN2",76.510067114094
"TSHZ1",69.7986577181208
"TSHZ2",53.0201342281879
"TSHZ3",85.9060402684564
"TSNARE1",73.8255033557047
"TSPAN2",95.9731543624161
"TSPAN33",89.9328859060403
"TSPAN4",63.0872483221477
"TSPYL1",55.0335570469799
"TSPYL2",94.6308724832215
"TSPYL4",87.9194630872483
"TSTD2",64.4295302013423
"TTBK2",90.6040268456376
"TTC31",73.8255033557047
"TTF1",51.6778523489933
"TTK",63.758389261745
"TTL",57.7181208053691
"TUB",67.1140939597315
"TUBB8",60.4026845637584
"TUBE1",71.8120805369127
"TUBG2",96.6442953020134
"TUSC1",66.4429530201342
"TWNK",70.4697986577181
"TXNDC15",79.1946308724832
"TXNDC16",79.8657718120805
"TYMS",61.0738255033557
"TYSND1",74.496644295302
"U2AF1L4",62.4161073825503
"UBALD1",66.4429530201342
"UBALD2",81.8791946308725
"UBASH3A",90.6040268456376
"UBE2D2",95.9731543624161
"UBE2J2",86.5771812080537
"UBE2S",69.1275167785235
"UBE3D",87.9194630872483
"UBIAD1",55.0335570469799
"UBL3",55.0335570469799
"UBOX5",67.1140939597315
"UBTD1",85.2348993288591
"UBTD2",53.6912751677852
"UBXN10",95.9731543624161
"UBXN11",53.0201342281879
"UCP2",91.9463087248322
"UFSP1",56.3758389261745
"UGCG",61.744966442953
"UGT1A1",79.8657718120805
"UGT1A5",96.6442953020134
"UGT2B15",89.9328859060403
"UGT2B7",63.758389261745
"ULK1",73.8255033557047
"ULK4",96.6442953020134
"UNC5C",90.6040268456376
"UPK1B",75.8389261744966
"UPK3B",89.261744966443
"USB1",77.1812080536913
"USHBP1",91.9463087248322
"USP1",62.4161073825503
"USP12",62.4161073825503
"USP18",81.8791946308725
"USP31",65.1006711409396
"USP35",67.7852348993289
"USP37",90.6040268456376
"USP38",61.744966442953
"USP42",67.7852348993289
"USP43",78.5234899328859
"USP45",84.5637583892617
"USP46",53.6912751677852
"UST",88.5906040268456
"UTY",81.8791946308725
"VANGL2",93.9597315436242
"VCPKMT",85.9060402684564
"VEGFA",50.3355704697987
"VGLL3",81.8791946308725
"VHL",84.5637583892617
"VIT",92.6174496644295
"VMA21",57.0469798657718
"VMAC",60.4026845637584
"VMO1",96.6442953020134
"VOPP1",96.6442953020134
"VPS9D1",79.1946308724832
"VSIG10",83.2214765100671
"VSTM1",84.5637583892617
"VSTM2A",95.3020134228188
"VSTM2L",74.496644295302
"VTCN1",79.1946308724832
"VWA3B",76.510067114094
"WASF1",61.744966442953
"WASF3",85.2348993288591
"WBP1L",81.2080536912752
"WDCP",74.496644295302
"WDR25",69.7986577181208
"WDR34",81.2080536912752
"WDR53",77.8523489932886
"WDR62",69.7986577181208
"WDR76",75.8389261744966
"WDR87",59.7315436241611
"WDYHV1",53.6912751677852
"WEE1",68.4563758389262
"WHRN",78.5234899328859
"WNT2B",79.8657718120805
"WRAP73",55.0335570469799
"WTIP",82.5503355704698
"WWC2",52.3489932885906
"XAGE2",88.5906040268456
"XBP1",95.9731543624161
"XPNPEP2",79.1946308724832
"XRCC2",96.6442953020134
"XRCC3",96.6442953020134
"YBX2",81.2080536912752
"YIF1B",68.4563758389262
"YIPF2",54.3624161073826
"YY1AP1",92.6174496644295
"ZBED3",90.6040268456376
"ZBED4",96.6442953020134
"ZBED5",67.1140939597315
"ZBED8",67.7852348993289
"ZBP1",68.4563758389262
"ZBTB10",63.758389261745
"ZBTB12",74.496644295302
"ZBTB16",78.5234899328859
"ZBTB17",68.4563758389262
"ZBTB24",72.4832214765101
"ZBTB34",95.9731543624161
"ZBTB38",71.8120805369127
"ZBTB41",56.3758389261745
"ZBTB42",96.6442953020134
"ZBTB43",71.8120805369127
"ZBTB48",71.8120805369127
"ZBTB49",81.8791946308725
"ZBTB5",91.2751677852349
"ZBTB9",51.006711409396
"ZC3H10",81.2080536912752
"ZC3H11B",91.9463087248322
"ZC3H12C",83.2214765100671
"ZC3H12D",84.5637583892617
"ZC3H6",50.3355704697987
"ZCCHC10",75.8389261744966
"ZCCHC14",65.1006711409396
"ZCCHC2",64.4295302013423
"ZCCHC4",82.5503355704698
"ZDBF2",82.5503355704698
"ZDHHC12",96.6442953020134
"ZDHHC2",67.1140939597315
"ZDHHC21",85.2348993288591
"ZDHHC24",95.3020134228188
"ZDHHC8",89.9328859060403
"ZFHX4",68.4563758389262
"ZFP3",70.4697986577181
"ZFP36",96.6442953020134
"ZFP91",93.2885906040269
"ZFPM2",90.6040268456376
"ZFX",93.2885906040269
"ZFYVE28",88.5906040268456
"ZGPAT",53.0201342281879
"ZKSCAN3",85.2348993288591
"ZKSCAN4",78.5234899328859
"ZKSCAN7",93.9597315436242
"ZKSCAN8",79.8657718120805
"ZMAT3",57.0469798657718
"ZMAT5",95.9731543624161
"ZMYM1",69.1275167785235
"ZNF114",93.2885906040269
"ZNF12",84.5637583892617
"ZNF131",53.0201342281879
"ZNF133",96.6442953020134
"ZNF134",63.758389261745
"ZNF142",96.6442953020134
"ZNF146",69.1275167785235
"ZNF174",85.9060402684564
"ZNF18",64.4295302013423
"ZNF184",53.0201342281879
"ZNF189",81.8791946308725
"ZNF195",91.2751677852349
"ZNF202",96.6442953020134
"ZNF219",85.9060402684564
"ZNF260",80.5369127516778
"ZNF263",86.5771812080537
"ZNF264",93.9597315436242
"ZNF267",66.4429530201342
"ZNF275",95.3020134228188
"ZNF277",71.1409395973154
"ZNF280D",73.8255033557047
"ZNF282",77.8523489932886
"ZNF302",84.5637583892617
"ZNF317",77.1812080536913
"ZNF32",85.2348993288591
"ZNF320",93.2885906040269
"ZNF331",85.2348993288591
"ZNF333",96.6442953020134
"ZNF358",71.1409395973154
"ZNF362",61.744966442953
"ZNF385A",56.3758389261745
"ZNF391",78.5234899328859
"ZNF394",89.261744966443
"ZNF395",65.1006711409396
"ZNF397",92.6174496644295
"ZNF407",68.4563758389262
"ZNF408",83.8926174496644
"ZNF410",70.4697986577181
"ZNF417",86.5771812080537
"ZNF420",96.6442953020134
"ZNF423",61.0738255033557
"ZNF441",95.9731543624161
"ZNF444",81.8791946308725
"ZNF462",51.006711409396
"ZNF468",85.2348993288591
"ZNF469",53.6912751677852
"ZNF511",86.5771812080537
"ZNF521",61.0738255033557
"ZNF524",81.8791946308725
"ZNF526",61.744966442953
"ZNF543",94.6308724832215
"ZNF551",95.9731543624161
"ZNF552",96.6442953020134
"ZNF568",75.8389261744966
"ZNF580",89.9328859060403
"ZNF581",92.6174496644295
"ZNF593",64.4295302013423
"ZNF597",88.5906040268456
"ZNF623",67.1140939597315
"ZNF639",60.4026845637584
"ZNF641",96.6442953020134
"ZNF649",85.2348993288591
"ZNF655",57.7181208053691
"ZNF658",77.8523489932886
"ZNF660",91.9463087248322
"ZNF672",66.4429530201342
"ZNF688",55.7046979865772
"ZNF689",76.510067114094
"ZNF691",60.4026845637584
"ZNF699",91.2751677852349
"ZNF7",95.9731543624161
"ZNF704",58.3892617449664
"ZNF74",90.6040268456376
"ZNF76",87.248322147651
"ZNF771",82.5503355704698
"ZNF783",96.6442953020134
"ZNF784",53.6912751677852
"ZNF792",64.4295302013423
"ZNF8",51.6778523489933
"ZNF821",95.9731543624161
"ZNF845",74.496644295302
"ZNF865",73.8255033557047
"ZNHIT1",52.3489932885906
"ZNHIT3",81.2080536912752
"ZNRD1",77.8523489932886
"ZRANB3",96.6442953020134
"ZRSR2",67.1140939597315
"ZSCAN2",82.5503355704698
"ZSCAN21",88.5906040268456
"ZSCAN25",95.9731543624161
"ZSCAN26",90.6040268456376
"ZSCAN31",93.2885906040269
"ZSWIM7",93.9597315436242
"ZSWIM9",87.9194630872483
"ZWINT",89.261744966443
"ZXDC",87.248322147651
