"Protein","Missing_Percent"
"C17orf75",0
"C17orf80",42.2818791946309
"C17orf97",3.35570469798658
"C18orf21",0
"C18orf25",6.04026845637584
"C18orf32",0
"C19orf12",10.0671140939597
"C19orf25",0
"C19orf33",0
"C19orf38",89.9328859060403
"C19orf47",16.7785234899329
"C19orf53",16.7785234899329
"C19orf54",91.9463087248322
"C1D",29.5302013422819
"C1GALT1",0
"C1GALT1C1",12.751677852349
"C1QA",0
"C1QB",0
"C1QBP",0
"C1QC",0
"C1QL1",91.9463087248322
"C1QTNF2",93.9597315436242
"C1QTNF3",8.7248322147651
"C1QTNF5",0
"C1QTNF6",10.738255033557
"C1QTNF7",77.8523489932886
"C1R",0
"C1RL",0
"C1S",0
"C1orf109",36.241610738255
"C1orf112",84.5637583892617
"C1orf116",0
"C1orf122",0
"C1orf131",62.4161073825503
"C1orf174",0
"C1orf198",0
"C1orf21",70.4697986577181
"C1orf210",50.3355704697987
"C1orf226",46.9798657718121
"C1orf35",0
"C1orf43",93.2885906040269
"C1orf50",0
"C1orf52",22.8187919463087
"C1orf53",75.8389261744966
"C2",0
"C20orf194",76.510067114094
"C20orf27",0
"C22orf39",96.6442953020134
"C2CD2",42.9530201342282
"C2CD2L",30.8724832214765
"C2CD3",55.0335570469799
"C2CD4B",85.9060402684564
"C2CD5",0
"C2orf42",63.758389261745
"C2orf49",0
"C2orf68",57.0469798657718
"C2orf69",0
"C2orf72",76.510067114094
"C2orf76",12.0805369127517
"C2orf88",29.5302013422819
"C3",0
"C3AR1",62.4161073825503
"C3orf33",83.8926174496644
"C3orf38",0
"C3orf52",72.4832214765101
"C4A",0
"C4B",0
"C4BPA",0
"C4BPB",0
"C4orf3",27.5167785234899
"C4orf33",0
"C5AR1",27.5167785234899
"C5orf15",58.3892617449664
"C5orf22",4.02684563758389
"C5orf24",0
"C5orf51",0
"C6",0
"C6orf120",37.5838926174497
"C6orf132",0
"C6orf136",79.8657718120805
"C6orf15",59.7315436241611
"C6orf47",0
"C6orf58",76.510067114094
"C6orf89",36.241610738255
"C7",0
"C7orf25",0
"C7orf26",6.04026845637584
"C7orf50",14.0939597315436
"C8A",0
"C8B",0
"C8G",0
"C8orf33",0
"C8orf37",36.241610738255
"C8orf76",95.9731543624161
"C8orf82",0
"C9",0
"C9orf152",64.4295302013423
"C9orf16",42.2818791946309
"C9orf40",60.4026845637584
"C9orf64",0
"C9orf72",38.9261744966443
"C9orf78",0
"C9orf85",89.9328859060403
"CA12",5.36912751677852
"CA13",0
"CA3",0
"CA4",0
"CA5B",0
"CA8",16.1073825503356
"CA9",0
"CAAP1",0
"CAB39",0
"CAB39L",0
"CABIN1",4.02684563758389
"CABLES1",12.751677852349
"CACFD1",93.2885906040269
"CACHD1",77.8523489932886
"CACNA2D1",0
"CACNA2D2",6.04026845637584
"CACNB3",89.261744966443
"CACTIN",0
"CACUL1",0
"CACYBP",0
"CAD",0
"CADM1",0
"CADM2",96.6442953020134
"CADM3",63.758389261745
"CADM4",29.5302013422819
"CADPS",0
"CADPS2",0
"CALB1",22.1476510067114
"CALB2",0
"CALCB",91.9463087248322
"CALCOCO1",0
"CALCOCO2",0
"CALCRL",54.3624161073826
"CALD1",0
"CALHM2",93.9597315436242
"CALHM5",10.0671140939597
"CALHM6",77.8523489932886
"CALML3",42.2818791946309
"CALML4",0
"CALML5",71.1409395973154
"CALR",0
"CALU",0
"CAMK1",0
"CAMK1D",0
"CAMK2A",37.5838926174497
"CAMK2B",4.02684563758389
"CAMK2D",0
"CAMK2G",0
"CAMK4",4.02684563758389
"CAMKK1",19.4630872483221
"CAMKK2",3.35570469798658
"CAMKMT",30.8724832214765
"CAMLG",0
"CAMP",0
"CAMSAP1",0
"CAMSAP2",0
"CAMSAP3",0
"CAMTA2",95.9731543624161
"CAND1",0
"CAND2",13.4228187919463
"CANT1",0
"CANX",0
"CAP1",0
"CAP2",0
"CAPG",0
"CAPN1",0
"CAPN13",84.5637583892617
"CAPN15",0
"CAPN2",0
"CAPN5",0
"CAPN6",8.05369127516778
"CAPN7",0
"CAPN8",36.241610738255
"CAPN9",24.8322147651007
"CAPNS1",0
"CAPNS2",85.2348993288591
"CAPRIN1",0
"CAPRIN2",87.248322147651
"CAPS",0
"CAPZA1",0
"CAPZA2",0
"CAPZB",0
"CARD10",33.5570469798658
"CARD11",0
"CARD16",0.671140939597315
"CARD19",0
"CARD6",0
"CARD8",5.36912751677852
"CARD9",12.0805369127517
"CARHSP1",0
"CARM1",0
"CARMIL1",0
"CARMIL2",25.503355704698
"CARNMT1",6.04026845637584
"CARS1",0
"CARS2",0
"CARTPT",57.0469798657718
"CASC3",0
"CASC4",0
"CASD1",96.6442953020134
"CASK",0
"CASKIN2",0
"CASP1",0
"CASP10",0
"CASP14",60.4026845637584
"CASP2",0
"CASP3",0
"CASP4",0
"CASP6",0
"CASP7",0
"CASP8",0
"CASP8AP2",69.1275167785235
"CASP9",45.6375838926174
"CASQ2",89.261744966443
"CASR",35.5704697986577
"CASS4",46.9798657718121
"CAST",0
"CASTOR1",93.9597315436242
"CASTOR2",0
"CASZ1",14.7651006711409
"CAV1",0
"CAV2",6.04026845637584
"CAVIN1",0
"CAVIN2",0
"CAVIN3",0
"CBFA2T2",77.1812080536913
"CBFA2T3",85.9060402684564
"CBFB",0
"CBL",0
"CBLB",3.35570469798658
"CBLC",40.9395973154362
"CBLL1",11.4093959731544
"CBR1",0
"CBR3",0
"CBR4",0
"CBWD2",96.6442953020134
"CBX1",0
"CBX2",80.5369127516778
"CBX3",0
"CBX4",0
"CBX5",0
"CBX6",6.71140939597315
"CBX7",76.510067114094
"CBX8",0
"CBY1",84.5637583892617
"CC2D1A",0
"CC2D1B",0
"CC2D2A",83.2214765100671
"CCAR1",0
"CCAR2",0
"CCDC102A",0
"CCDC102B",8.05369127516778
"CCDC107",75.8389261744966
"CCDC115",0
"CCDC117",18.1208053691275
"CCDC12",0
"CCDC120",92.6174496644295
"CCDC124",0
"CCDC125",93.9597315436242
"CCDC127",0
"CCDC130",67.7852348993289
"CCDC134",0
"CCDC137",39.5973154362416
"CCDC138",92.6174496644295
"CCDC141",51.6778523489933
"CCDC149",10.0671140939597
"CCDC167",88.5906040268456
"CCDC170",67.7852348993289
"CCDC174",3.35570469798658
"CCDC18",87.9194630872483
"CCDC182",90.6040268456376
"CCDC186",0
"CCDC22",0
"CCDC25",0
"CCDC28A",0
"CCDC3",95.9731543624161
"CCDC32",8.05369127516778
"CCDC43",0
"CCDC47",0
"CCDC50",0
"CCDC51",11.4093959731544
"CCDC57",71.8120805369127
"CCDC58",0
"CCDC59",53.0201342281879
"CCDC6",0
"CCDC61",0
"CCDC66",79.1946308724832
"CCDC68",70.4697986577181
"CCDC69",66.4429530201342
"CCDC71",71.1409395973154
"CCDC71L",30.2013422818792
"CCDC8",0
"CCDC80",0
"CCDC82",24.8322147651007
"CCDC84",93.9597315436242
"CCDC85A",65.7718120805369
"CCDC85B",57.0469798657718
"CCDC85C",30.8724832214765
"CCDC86",0
"CCDC88A",0
"CCDC88B",0
"CCDC88C",0
"CCDC9",0
"CCDC90B",0
"CCDC91",0
"CCDC92",3.35570469798658
"CCDC93",0
"CCDC97",0
"CCDC9B",0
"CCK",46.3087248322148
"CCKAR",92.6174496644295
"CCL14",0
"CCL16",71.8120805369127
"CCL17",92.6174496644295
"CCL18",0
"CCL20",51.6778523489933
"CCL21",20.1342281879195
"CCL24",75.8389261744966
"CCL25",91.9463087248322
"CCL28",87.248322147651
"CCL5",3.35570469798658
"CCM2",0
"CCN1",0
"CCN2",0
"CCN3",18.7919463087248
"CCN4",61.0738255033557
"CCN5",0
"CCNA2",77.1812080536913
"CCNB1",66.4429530201342
"CCNB2",79.1946308724832
"CCNC",93.9597315436242
"CCND1",69.7986577181208
"CCND2",91.2751677852349
"CCNDBP1",69.1275167785235
"CCNE2",97.9865771812081
"CCNH",14.0939597315436
"CCNK",0
"CCNL1",33.5570469798658
"CCNL2",34.8993288590604
"CCNT1",0
"CCNT2",4.69798657718121
"CCNY",22.8187919463087
"CCNYL1",34.8993288590604
"CCP110",33.5570469798658
"CCPG1",0
"CCR1",63.758389261745
"CCR10",95.9731543624161
"CCRL2",76.510067114094
"CCS",0
"CCSER1",83.8926174496644
"CCSER2",56.3758389261745
"CCT2",0
"CCT3",0
"CCT4",0
"CCT5",0
"CCT6A",0
"CCT7",0
"CCT8",0
"CD101",42.9530201342282
"CD109",0
"CD14",0
"CD151",0
"CD163",0
"CD163L1",24.1610738255034
"CD177",8.05369127516778
"CD180",3.35570469798658
"CD19",91.2751677852349
"CD1A",84.5637583892617
"CD2",4.02684563758389
"CD200",15.4362416107383
"CD200R1",96.6442953020134
"CD207",51.6778523489933
"CD209",34.8993288590604
"CD22",81.2080536912752
"CD247",49.6644295302013
"CD248",0
"CD27",72.4832214765101
"CD274",60.4026845637584
"CD276",0
"CD28",95.3020134228188
"CD2AP",0
"CD2BP2",0
"CD300A",30.2013422818792
"CD300LF",79.1946308724832
"CD320",79.1946308724832
"CD33",30.2013422818792
"CD34",0
"CD36",0
"CD37",95.9731543624161
"CD38",4.02684563758389
"CD3D",61.744966442953
"CD3E",17.4496644295302
"CD3EAP",8.7248322147651
"CD3G",24.1610738255034
"CD4",4.02684563758389
"CD40",6.04026845637584
"CD44",0
"CD46",0
"CD47",0
"CD48",0
"CD5",12.751677852349
"CD53",0.671140939597315
"CD55",0
"CD58",22.8187919463087
"CD5L",0
"CD6",43.6241610738255
"CD63",0
"CD68",96.6442953020134
"CD69",80.5369127516778
"CD7",71.8120805369127
"CD70",85.2348993288591
"CD72",76.510067114094
"CD74",0
"CD79A",28.1879194630872
"CD81",0
"CD82",0
"CD83",96.6442953020134
"CD84",21.4765100671141
"CD8A",4.02684563758389
"CD9",0
"CD93",0
"CD99",0
"CD99L2",0
"CDA",0
"CDAN1",63.758389261745
"CDC123",0
"CDC16",0
"CDC20",65.1006711409396
"CDC23",0
"CDC25C",84.5637583892617
"CDC26",0
"CDC27",0
"CDC34",14.7651006711409
"CDC37",0
"CDC37L1",0
"CDC40",0
"CDC42",0
"CDC42BPA",0
"CDC42BPB",0
"CDC42BPG",4.02684563758389
"CDC42EP1",0
"CDC42EP2",0
"CDC42EP3",4.69798657718121
"CDC42EP4",0
"CDC42EP5",0
"CDC42SE1",60.4026845637584
"CDC42SE2",16.7785234899329
"CDC45",82.5503355704698
"CDC5L",0
"CDC73",0
"CDCA2",72.4832214765101
"CDCA3",92.6174496644295
"CDCA5",82.5503355704698
"CDCA7",92.6174496644295
"CDCA7L",93.9597315436242
"CDCA8",85.9060402684564
"CDCP1",0
"CDH1",0
"CDH11",0
"CDH13",0
"CDH17",0
"CDH19",81.8791946308725
"CDH2",28.1879194630872
"CDH3",8.7248322147651
"CDH5",0
"CDH6",9.39597315436242
"CDHR2",14.7651006711409
"CDHR5",53.6912751677852
"CDIPT",0
"CDK1",0
"CDK10",71.8120805369127
"CDK11A",13.4228187919463
"CDK11B",0
"CDK12",0
"CDK13",0
"CDK14",4.69798657718121
"CDK16",9.39597315436242
"CDK17",9.39597315436242
"CDK18",8.05369127516778
"CDK19",74.496644295302
"CDK2",0
"CDK20",87.248322147651
"CDK2AP1",47.6510067114094
"CDK3",93.2885906040269
"CDK4",0
"CDK5",0
"CDK5RAP1",40.9395973154362
"CDK5RAP2",0
"CDK5RAP3",0
"CDK6",0
"CDK7",0
"CDK8",61.744966442953
"CDK9",0
"CDKAL1",0
"CDKL5",38.255033557047
"CDKN1A",77.8523489932886
"CDKN1B",0
"CDKN1C",79.1946308724832
"CDKN2A",83.8926174496644
"CDKN2AIP",0
"CDKN2AIPNL",4.69798657718121
"CDKN2B",32.8859060402685
"CDKN2C",6.04026845637584
"CDKN2D",78.5234899328859
"CDNF",42.9530201342282
"CDON",91.2751677852349
"CDR2",6.04026845637584
"CDR2L",6.04026845637584
"CDS1",9.39597315436242
"CDS2",0
"CDV3",0
"CDX1",95.3020134228188
"CDYL",0
"CDYL2",44.2953020134228
"CEACAM1",0
"CEACAM5",0
"CEACAM6",0
"CEACAM7",0
"CEACAM8",6.71140939597315
"CEBPA",95.3020134228188
"CEBPB",0
"CEBPD",57.0469798657718
"CEBPG",89.261744966443
"CEBPZ",0
"CEBPZOS",40.2684563758389
"CEL",0
"CELA2A",0
"CELA2B",0
"CELA3A",0
"CELA3B",0
"CELF1",0
"CELF2",0
"CELSR1",4.69798657718121
"CELSR2",92.6174496644295
"CEMIP",0
"CEMIP2",0
"CEND1",72.4832214765101
"CENPB",0
"CENPC",0
"CENPE",43.6241610738255
"CENPF",15.4362416107383
"CENPH",12.0805369127517
"CENPK",88.5906040268456
"CENPM",53.0201342281879
"CENPN",85.9060402684564
"CENPQ",93.2885906040269
"CENPT",85.9060402684564
"CENPU",92.6174496644295
"CENPV",0
"CEP104",26.8456375838926
"CEP112",25.503355704698
"CEP120",20.8053691275168
"CEP128",14.0939597315436
"CEP131",0
"CEP135",0
"CEP152",63.0872483221477
"CEP162",36.241610738255
"CEP164",32.8859060402685
"CEP170",0
"CEP170B",0
"CEP192",9.39597315436242
"CEP250",0
"CEP290",47.6510067114094
"CEP350",0
"CEP41",0
"CEP44",2.01342281879195
"CEP55",39.5973154362416
"CEP57",10.0671140939597
"CEP63",46.9798657718121
"CEP68",8.05369127516778
"CEP70",88.5906040268456
"CEP76",22.1476510067114
"CEP78",54.3624161073826
"CEP83",83.8926174496644
"CEP85",44.2953020134228
"CEP89",67.7852348993289
"CEP95",57.7181208053691
"CEP97",0
"CEPT1",8.7248322147651
"CERCAM",5.36912751677852
"CERK",85.9060402684564
"CERS2",0
"CERS4",21.4765100671141
"CERT1",0
"CES1",0
"CES2",0
"CES3",47.6510067114094
"CETN2",0
"CETN3",7.38255033557047
"CETP",75.1677852348993
"CFAP20",0
"CFAP298",3.35570469798658
"CFAP36",0
"CFAP410",52.3489932885906
"CFAP61",72.4832214765101
"CFAP97",12.0805369127517
"CFD",0
"CFDP1",0
"CFH",0
"CFHR1",0
"CFHR2",0
"CFHR3",0
"CFHR4",51.6778523489933
"CFHR5",0
"CFI",4.02684563758389
"CFL1",0
"CFL2",0
"CFLAR",44.2953020134228
"CFP",0
"CFTR",0
"CGAS",4.69798657718121
"CGGBP1",0
"CGN",0
"CGNL1",0
"CGREF1",0
"CGRRF1",96.6442953020134
"CHAC2",38.255033557047
"CHAD",73.1543624161074
"CHAF1A",34.8993288590604
"CHAF1B",56.3758389261745
"CHAMP1",0
"CHCHD1",20.8053691275168
"CHCHD10",10.738255033557
"CHCHD2",0
"CHCHD3",0
"CHCHD4",0
"CHCHD5",9.39597315436242
"CHCHD6",0
"CHCHD7",45.6375838926174
"CHD1",0
"CHD1L",0
"CHD2",0
"CHD3",0
"CHD4",0
"CHD6",30.8724832214765
"CHD7",80.5369127516778
"CHD8",4.02684563758389
"CHD9",44.2953020134228
"CHDH",0
"CHEK1",52.3489932885906
"CHEK2",0
"CHERP",0
"CHFR",31.5436241610738
"CHGA",0
"CHGB",0
"CHI3L1",0
"CHID1",0
"CHIT1",0
"CHKA",24.8322147651007
"CHKB",0
"CHL1",0
"CHM",0
"CHML",20.8053691275168
"CHMP1A",0
"CHMP1B",0
"CHMP2A",0
"CHMP2B",0
"CHMP3",0
"CHMP4A",0
"CHMP4B",0
"CHMP4C",8.05369127516778
"CHMP5",0
"CHMP6",0
"CHMP7",0
"CHN1",24.8322147651007
"CHORDC1",0
"CHP2",83.8926174496644
"CHPF",18.1208053691275
"CHPF2",11.4093959731544
"CHPT1",71.8120805369127
"CHRAC1",27.5167785234899
"CHRD",10.738255033557
"CHRDL1",16.7785234899329
"CHRDL2",73.8255033557047
"CHRM3",83.2214765100671
"CHST11",38.9261744966443
"CHST12",36.9127516778523
"CHST14",8.05369127516778
"CHST15",84.5637583892617
"CHST3",36.241610738255
"CHST4",8.05369127516778
"CHST6",88.5906040268456
"CHSY1",32.2147651006711
"CHSY3",75.1677852348993
"CHTF18",40.9395973154362
"CHTF8",87.248322147651
"CHTOP",0
"CHUK",0
"CHURC1",57.7181208053691
"CIAO1",0
"CIAO2A",0
"CIAO2B",0
"CIAO3",0
"CIAPIN1",0
"CIB1",0
"CIC",0
"CILK1",86.5771812080537
"CILP",0
"CILP2",27.5167785234899
"CINP",0
"CIP2A",4.02684563758389
"CIR1",5.36912751677852
"CIRBP",0
"CISD1",0
"CISD2",0
"CISD3",0
"CIT",16.1073825503356
"CITED2",79.8657718120805
"CIZ1",0
"CKAP2",53.6912751677852
"CKAP2L",73.1543624161074
"CKAP4",0
"CKAP5",0
"CKB",0
"CKLF",95.9731543624161
"CKMT2",21.4765100671141
"CKS1B",38.255033557047
"CKS2",89.9328859060403
"CLASP1",0
"CLASP2",0
"CLASRP",16.7785234899329
"CLC",0
"CLCA1",0
"CLCA2",84.5637583892617
"CLCA4",81.8791946308725
"CLCC1",0
"CLCN2",95.9731543624161
"CLCN3",0
"CLCN5",75.8389261744966
"CLCN6",87.248322147651
"CLCN7",0
"CLDN1",28.1879194630872
"CLDN10",7.38255033557047
"CLDN12",84.5637583892617
"CLDN15",93.2885906040269
"CLDN18",0
"CLDN2",48.993288590604
"CLDN23",67.7852348993289
"CLDN3",0
"CLDN5",84.5637583892617
"CLDND1",29.5302013422819
"CLEC10A",93.9597315436242
"CLEC11A",0
"CLEC12A",90.6040268456376
"CLEC14A",24.1610738255034
"CLEC16A",0
"CLEC2B",75.1677852348993
"CLEC3B",0
"CLEC4A",94.6308724832215
"CLEC4E",93.9597315436242
"CLEC4M",95.9731543624161
"CLEC5A",45.6375838926174
"CLEC7A",85.9060402684564
"CLGN",83.8926174496644
"CLIC1",0
"CLIC2",0
"CLIC3",0
"CLIC4",0
"CLIC5",0
"CLIC6",0
"CLINT1",0
"CLIP1",0
"CLIP2",0
"CLIP4",92.6174496644295
"CLK1",65.7718120805369
"CLK2",64.4295302013423
"CLK3",36.241610738255
"CLMN",0
"CLMP",93.2885906040269
"CLN5",4.69798657718121
"CLN6",3.35570469798658
"CLN8",87.248322147651
"CLNS1A",0
"CLOCK",61.0738255033557
"CLP1",0
"CLPB",0
"CLPP",0
"CLPS",0
"CLPTM1",0
"CLPTM1L",0
"CLPX",0
"CLRN3",91.2751677852349
"CLSPN",89.261744966443
"CLSTN1",0
"CLSTN2",76.510067114094
"CLSTN3",59.7315436241611
"CLTA",0
"CLTB",0
"CLTC",0
"CLTCL1",81.2080536912752
"CLU",0
"CLUAP1",28.1879194630872
"CLUH",0
"CLYBL",0
"CMA1",0
"CMAS",0
"CMBL",0
"CMC1",5.36912751677852
"CMC2",0
"CMC4",0
"CMIP",0
"CMPK1",0
"CMPK2",0
"CMSS1",13.4228187919463
"CMTM3",19.4630872483221
"CMTM4",46.3087248322148
"CMTM6",51.006711409396
"CMTM7",52.3489932885906
"CMTR1",0
"CMTR2",0
"CNBP",0
"CNDP1",15.4362416107383
"CNDP2",0
"CNEP1R1",57.7181208053691
"CNIH1",87.9194630872483
"CNIH4",9.39597315436242
"CNKSR1",10.738255033557
"CNKSR3",91.2751677852349
"CNN1",0
"CNN2",0
"CNN3",0
"CNNM2",79.8657718120805
"CNNM3",0
"CNNM4",0
"CNOT1",0
"CNOT10",0
"CNOT11",0
"CNOT2",0
"CNOT3",0
"CNOT4",0
"CNOT6",81.2080536912752
"CNOT6L",4.02684563758389
"CNOT7",0
"CNOT8",5.36912751677852
"CNOT9",0
"CNP",0
"CNPY1",95.9731543624161
"CNPY2",0
"CNPY3",0
"CNPY4",0
"CNRIP1",0
"CNST",22.1476510067114
"CNTLN",58.3892617449664
"CNTN1",0
"CNTN4",86.5771812080537
"CNTNAP1",34.8993288590604
"CNTRL",12.751677852349
"CNTROB",19.4630872483221
"COA1",53.6912751677852
"COA3",0
"COA4",0
"COA5",0
"COA6",0
"COA7",0
"COASY",0
"COBL",0
"COBLL1",0
"COCH",18.1208053691275
"COG1",0
"COG2",0
"COG3",0
"COG4",0
"COG5",0
"COG6",0
"COG7",0
"COG8",0
"COIL",0
"COL10A1",0
"COL11A1",0
"COL12A1",0
"COL14A1",0
"COL15A1",0
"COL16A1",0
"COL17A1",0
"COL18A1",0
"COL1A1",0
"COL1A2",0
"COL21A1",71.8120805369127
"COL22A1",46.3087248322148
"COL27A1",92.6174496644295
"COL28A1",0
"COL2A1",0
"COL3A1",0
"COL4A1",0
"COL4A2",0
"COL5A1",0
"COL5A2",0
"COL5A3",22.8187919463087
"COL6A1",0
"COL6A2",0
"COL6A3",0
"COL6A5",73.8255033557047
"COL6A6",0
"COL7A1",0
"COL8A1",0
"COL8A2",89.261744966443
"COLEC10",73.1543624161074
"COLEC11",0
"COLEC12",0
"COLGALT1",0
"COLGALT2",55.7046979865772
"COMMD1",0
"COMMD10",0
"COMMD2",0
"COMMD3",4.02684563758389
"COMMD4",0
"COMMD5",0
"COMMD6",0
"COMMD7",93.9597315436242
"COMMD8",0
"COMMD9",0
"COMP",0
"COMT",0
"COMTD1",0
"COP1",16.1073825503356
"COPA",0
"COPB1",0
"COPB2",0
"COPE",0
"COPG1",0
"COPG2",0
"COPRS",4.02684563758389
"COPS2",0
"COPS3",0
"COPS4",0
"COPS5",0
"COPS6",0
"COPS7A",0
"COPS7B",0
"COPS8",0
"COPS9",94.6308724832215
"COPZ1",0
"COPZ2",0
"COQ10A",76.510067114094
"COQ10B",0
"COQ3",0
"COQ4",69.1275167785235
"COQ5",0
"COQ6",0
"COQ7",0
"COQ8A",0
"COQ8B",0
"COQ9",0
"CORO1A",0
"CORO1B",0
"CORO1C",0
"CORO2A",0
"CORO2B",0
"CORO6",96.6442953020134
"CORO7",3.35570469798658
"COTL1",0
"COX11",9.39597315436242
"COX14",79.1946308724832
"COX15",6.04026845637584
"COX17",0
"COX18",77.1812080536913
"COX19",4.02684563758389
"COX20",5.36912751677852
"COX4I1",0
"COX5A",0
"COX5B",0
"COX6A1",0
"COX6B1",0
"COX6C",0
"COX7A1",11.4093959731544
"COX7A2",0
"COX7A2L",0
"COX7B",2.01342281879195
"COX7C",0
"CP",0
"CPA1",0
"CPA2",0
"CPA3",0
"CPA4",74.496644295302
"CPB1",0
"CPB2",0
"CPD",0
"CPE",0
"CPEB2",69.1275167785235
"CPEB3",65.1006711409396
"CPEB4",8.7248322147651
"CPLX1",74.496644295302
"CPLX2",11.4093959731544
"CPM",10.738255033557
"CPN1",0
"CPN2",0
"CPNE1",0
"CPNE2",0
"CPNE3",0
"CPNE6",88.5906040268456
"CPNE7",46.9798657718121
"CPNE8",0
"CPOX",0
"CPPED1",0
"CPQ",0
"CPS1",0
"CPSF1",0
"CPSF2",0
"CPSF3",0
"CPSF4",0
"CPSF6",0
"CPSF7",0
"CPT1A",0
"CPT1C",95.9731543624161
"CPT2",0
"CPTP",0
"CPVL",0
"CPXM1",0
"CPXM2",0
"CPZ",0
"CR1",61.744966442953
"CR2",34.2281879194631
"CRABP1",0
"CRABP2",0
"CRACD",0
"CRACR2A",0
"CRACR2B",16.1073825503356
"CRADD",12.0805369127517
"CRAT",0
"CRB2",93.9597315436242
"CRBN",0
"CREB1",0
"CREB3L1",79.8657718120805
"CREB5",93.9597315436242
"CREBBP",0
"CREBRF",45.6375838926174
"CREG1",33.5570469798658
"CRELD1",0
"CRELD2",0
"CREM",63.758389261745
"CRH",57.0469798657718
"CRHBP",89.9328859060403
"CRIM1",22.1476510067114
"CRIP2",0
"CRIPT",0
"CRISP3",0
"CRISPLD1",82.5503355704698
"CRISPLD2",0
"CRK",0
"CRKL",0
"CRLF3",0
"CRMP1",0
"CRNKL1",0
"CROCC",0
"CROCC2",75.1677852348993
"CROT",0
"CRPPA",6.71140939597315
"CRTAC1",0
"CRTAP",0
"CRTC1",0
"CRTC2",0
"CRTC3",0
"CRY1",96.6442953020134
"CRY2",75.8389261744966
"CRYAB",0
"CRYBA2",95.9731543624161
"CRYBB1",40.2684563758389
"CRYBG1",0
"CRYBG2",11.4093959731544
"CRYBG3",0
"CRYL1",0
"CRYM",38.9261744966443
"CRYZ",0
"CRYZL1",0
"CS",0
"CSAD",76.510067114094
"CSDC2",83.2214765100671
"CSDE1",0
"CSE1L",0
"CSF1",35.5704697986577
"CSF1R",0
"CSF2RA",96.6442953020134
"CSGALNACT1",69.1275167785235
"CSGALNACT2",21.4765100671141
"CSK",0
"CSMD2",95.9731543624161
"CSNK1A1",0
"CSNK1D",0
"CSNK1G1",39.5973154362416
"CSNK1G2",53.6912751677852
"CSNK1G3",44.9664429530201
"CSNK2A1",5.36912751677852
"CSNK2A2",0
"CSNK2B",36.9127516778523
"CSPG4",0
"CSPP1",81.8791946308725
"CSRP1",0
"CSRP2",0
"CST1",0
"CST2",85.2348993288591
"CST3",0
"CST4",89.261744966443
"CST6",26.8456375838926
"CST7",91.9463087248322
"CSTA",0
"CSTB",0
"CSTF1",0
"CSTF2",0
"CSTF2T",0
"CSTF3",0
"CTBP1",0
"CTBP2",0
"CTBS",0
"CTC1",81.2080536912752
"CTCF",0
"CTDNEP1",50.3355704697987
"CTDP1",0
"CTDSP1",15.4362416107383
"CTDSP2",87.9194630872483
"CTDSPL",40.9395973154362
"CTDSPL2",0
"CTF1",93.2885906040269
"CTH",0
"CTHRC1",0
"CTIF",0
"CTNNA1",0
"CTNNA2",42.9530201342282
"CTNNA3",97.9865771812081
"CTNNAL1",20.1342281879195
"CTNNB1",0
"CTNNBIP1",18.1208053691275
"CTNNBL1",0
"CTNND1",0
"CTNND2",28.1879194630872
"CTPS1",0
"CTPS2",0
"CTR9",0
"CTRB2",0.671140939597315
"CTRC",0
"CTRL",0
"CTSA",0
"CTSB",0
"CTSC",0
"CTSE",0
"CTSF",3.35570469798658
"CTSH",0
"CTSK",0
"CTSL",0
"CTSO",29.5302013422819
"CTSS",0
"CTSV",81.2080536912752
"CTSW",55.7046979865772
"CTSZ",0
"CTTN",0
"CTTNBP2",89.261744966443
"CTTNBP2NL",0
"CTU1",12.0805369127517
"CTU2",0
"CUEDC1",38.9261744966443
"CUEDC2",38.255033557047
"CUL1",0
"CUL2",0
"CUL3",0
"CUL4A",0
"CUL4B",0
"CUL5",0
"CUL7",0
"CUL9",8.05369127516778
"CUTA",0
"CUTC",0
"CUX1",0
"CUX2",73.8255033557047
"CUZD1",0
"CWC15",0
"CWC22",0
"CWC25",25.503355704698
"CWC27",0
"CWF19L1",0
"CWF19L2",9.39597315436242
"CXADR",0
"CXCL1",57.0469798657718
"CXCL10",72.4832214765101
"CXCL12",3.35570469798658
"CXCL13",73.1543624161074
"CXCL14",0
"CXCL16",69.1275167785235
"CXCL17",44.2953020134228
"CXCL5",17.4496644295302
"CXCL6",51.6778523489933
"CXCL9",96.6442953020134
"CXXC1",4.69798657718121
"CXXC5",36.9127516778523
"CXorf21",96.6442953020134
"CXorf38",0
"CXorf56",0
"CYB561",38.255033557047
"CYB5A",73.8255033557047
"CYB5B",0
"CYB5R1",0
"CYB5R2",0
"CYB5R3",0
"CYB5R4",4.02684563758389
"CYBA",0
"CYBB",0
"CYBC1",0
"CYBRD1",0
"CYC1",0
"CYFIP1",0
"CYFIP2",0
"CYGB",0
"CYHR1",8.05369127516778
"CYLD",0
"CYP1B1",0
"CYP20A1",0
"CYP24A1",83.2214765100671
"CYP27A1",0
"CYP2C18",79.1946308724832
"CYP2C19",87.248322147651
"CYP2C9",84.5637583892617
"CYP2J2",65.7718120805369
"CYP2S1",0
"CYP2U1",34.2281879194631
"CYP2W1",81.8791946308725
"CYP3A4",69.1275167785235
"CYP3A5",11.4093959731544
"CYP4F11",9.39597315436242
"CYP4F12",34.2281879194631
"CYP4F2",87.248322147651
"CYP4F3",26.1744966442953
"CYP4V2",82.5503355704698
"CYP4X1",61.0738255033557
"CYP51A1",0
